age,balance,duration,campaign,pdays,previous,day,default,housing,loan,job,marital,education,contact,month,poutcome,y
51,701,1051,3,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
51,4497,276,3,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
45,810,213,4,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
54,-219,276,4,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
42,679,194,2,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
53,2925,1392,4,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
35,181,19,8,-1,0,15,0,1,0,self-employed,single,primary,unknown,may,unknown,0
49,3840,146,4,-1,0,15,0,1,0,management,married,tertiary,unknown,may,unknown,0
55,2014,253,2,-1,0,15,0,1,1,technician,married,secondary,unknown,may,unknown,0
31,1819,226,2,-1,0,15,0,1,0,technician,single,secondary,unknown,may,unknown,0
52,665,57,4,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
50,395,419,2,-1,0,15,0,1,0,housemaid,married,primary,unknown,may,unknown,0
32,55,546,9,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
34,326,150,2,-1,0,15,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
42,1364,1867,6,-1,0,15,0,1,0,technician,single,secondary,unknown,may,unknown,1
33,-174,156,5,-1,0,15,1,1,0,management,single,secondary,unknown,may,unknown,0
43,5670,184,2,-1,0,15,0,1,0,management,married,tertiary,unknown,may,unknown,0
31,1125,548,1,-1,0,15,0,0,1,blue-collar,divorced,secondary,unknown,may,unknown,0
25,0,244,2,-1,0,15,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
49,3657,328,4,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
56,2256,171,2,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
43,778,284,5,-1,0,15,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
41,59,75,8,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
46,668,1263,2,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,1
60,7440,92,3,-1,0,15,0,1,0,retired,single,tertiary,unknown,may,unknown,0
48,1001,422,2,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
57,1,17,10,-1,0,15,0,0,0,admin.,divorced,primary,unknown,may,unknown,0
42,1320,301,4,-1,0,15,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
50,1604,267,5,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,900,475,2,-1,0,15,0,1,0,management,married,tertiary,unknown,may,unknown,0
44,2984,770,2,-1,0,15,0,1,0,management,married,secondary,unknown,may,unknown,0
40,2562,487,4,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,1102,126,2,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
24,758,129,1,-1,0,15,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
52,1079,257,7,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
49,2201,233,3,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
30,271,365,1,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
32,772,697,3,-1,0,15,0,1,0,services,single,secondary,unknown,may,unknown,1
46,435,192,3,-1,0,15,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
36,412,244,2,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,809,118,4,-1,0,15,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
48,575,101,3,-1,0,15,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
49,3033,125,5,-1,0,15,0,0,0,technician,married,secondary,unknown,may,unknown,0
44,412,56,13,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
23,496,430,2,-1,0,15,0,1,0,services,single,secondary,unknown,may,unknown,0
45,749,242,6,-1,0,15,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
54,1439,809,3,-1,0,15,0,1,0,management,single,tertiary,unknown,may,unknown,0
43,2767,317,7,-1,0,15,0,1,0,management,married,tertiary,unknown,may,unknown,0
44,140,7,9,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
52,4015,493,2,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
37,77,381,7,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
53,1074,523,2,-1,0,15,0,1,0,management,single,tertiary,unknown,may,unknown,0
31,-720,112,2,-1,0,15,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
56,690,309,2,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
40,1231,184,2,-1,0,15,0,1,1,management,married,primary,unknown,may,unknown,0
58,714,850,6,-1,0,15,0,1,0,management,married,tertiary,unknown,may,unknown,0
42,1742,420,2,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
59,337,118,4,-1,0,15,0,1,0,retired,divorced,secondary,unknown,may,unknown,0
45,-237,71,3,-1,0,15,0,1,1,technician,married,secondary,unknown,may,unknown,0
53,1739,103,3,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
55,874,314,11,-1,0,15,0,1,0,technician,married,tertiary,unknown,may,unknown,0
60,1880,196,4,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
48,3705,151,2,-1,0,15,0,1,0,entrepreneur,married,primary,unknown,may,unknown,0
43,1195,516,9,-1,0,15,0,1,0,technician,single,secondary,unknown,may,unknown,0
47,2781,855,4,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
33,175,392,2,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,1,395,2,-1,0,15,0,0,0,services,married,secondary,unknown,may,unknown,0
60,38,78,4,-1,0,15,0,1,0,management,divorced,primary,unknown,may,unknown,0
52,2206,875,5,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
31,358,124,2,-1,0,15,0,1,0,admin.,single,secondary,unknown,may,unknown,0
31,0,24,18,-1,0,15,0,1,0,unemployed,single,primary,unknown,may,unknown,0
53,4541,190,6,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
45,120,53,3,-1,0,15,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
56,-382,278,4,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,146,284,2,-1,0,15,0,1,1,technician,married,secondary,unknown,may,unknown,0
40,574,68,3,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
42,2519,262,4,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
52,395,391,3,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
46,8717,343,5,-1,0,15,0,1,0,self-employed,divorced,tertiary,unknown,may,unknown,0
59,975,263,4,-1,0,15,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
41,768,214,4,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
61,280,88,3,-1,0,15,0,1,0,retired,married,secondary,unknown,may,unknown,0
57,388,262,4,-1,0,15,0,0,1,management,married,tertiary,unknown,may,unknown,0
32,289,255,12,-1,0,15,0,0,0,admin.,single,secondary,unknown,may,unknown,0
55,1092,202,4,-1,0,15,0,1,1,management,single,tertiary,unknown,may,unknown,0
54,1394,438,5,-1,0,15,0,1,0,management,married,secondary,unknown,may,unknown,0
55,151,88,2,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
31,-295,311,3,-1,0,15,0,1,0,admin.,married,unknown,unknown,may,unknown,0
43,7727,302,8,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
49,247,213,2,-1,0,15,0,0,0,retired,married,unknown,unknown,may,unknown,0
31,33,214,4,-1,0,15,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
34,452,90,3,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
31,635,293,2,-1,0,15,0,1,0,management,single,tertiary,unknown,may,unknown,0
23,75,448,4,-1,0,15,0,1,0,services,single,secondary,unknown,may,unknown,0
35,1455,70,6,-1,0,15,0,1,0,technician,single,tertiary,unknown,may,unknown,0
43,2605,347,4,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,56,320,3,-1,0,15,0,0,0,technician,single,tertiary,unknown,may,unknown,0
45,89,175,2,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
29,84,222,12,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
27,7,98,2,-1,0,15,0,1,0,technician,married,secondary,unknown,may,unknown,0
52,238,734,5,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
58,2360,177,3,-1,0,15,0,0,0,management,married,tertiary,unknown,may,unknown,0
39,-21,121,3,-1,0,15,0,0,0,blue-collar,single,primary,unknown,may,unknown,0
52,409,73,7,-1,0,15,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
60,894,65,7,-1,0,15,0,1,0,retired,married,primary,unknown,may,unknown,0
52,108,543,12,-1,0,15,0,1,0,services,married,secondary,unknown,may,unknown,0
45,805,186,3,-1,0,15,0,1,0,admin.,married,secondary,unknown,may,unknown,0
58,2547,174,4,-1,0,15,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
56,-124,374,5,-1,0,15,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
51,1414,241,2,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
50,6258,139,7,-1,0,15,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
39,-176,156,13,-1,0,15,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
58,1533,137,2,-1,0,15,0,0,0,management,divorced,tertiary,unknown,may,unknown,0
51,1640,67,4,-1,0,15,0,1,0,self-employed,single,secondary,unknown,may,unknown,0
45,91,239,2,-1,0,15,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,480,178,2,-1,0,15,0,1,0,management,single,tertiary,unknown,may,unknown,0
28,643,297,1,-1,0,15,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
51,2547,491,2,-1,0,15,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
45,110,377,4,-1,0,15,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
46,35,84,2,-1,0,16,0,0,0,admin.,married,secondary,unknown,may,unknown,0
43,-228,122,2,-1,0,16,0,1,1,management,single,secondary,unknown,may,unknown,0
53,1139,107,6,-1,0,16,0,1,0,retired,married,secondary,unknown,may,unknown,0
50,1332,95,3,-1,0,16,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
55,0,248,3,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
52,779,30,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
53,228,97,1,-1,0,16,0,1,0,admin.,married,primary,unknown,may,unknown,0
51,22,336,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
31,0,28,4,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
41,2919,329,3,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
39,186,208,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
60,773,597,22,-1,0,16,0,1,1,management,divorced,secondary,unknown,may,unknown,0
39,880,29,1,-1,0,16,0,1,0,technician,married,unknown,unknown,may,unknown,0
41,218,247,1,-1,0,16,0,1,0,management,married,secondary,unknown,may,unknown,0
36,512,343,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
40,1101,214,1,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
29,1956,266,6,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
32,0,137,1,-1,0,16,0,0,0,admin.,married,secondary,unknown,may,unknown,0
45,104,206,4,-1,0,16,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
32,75,129,1,-1,0,16,0,0,0,technician,divorced,secondary,unknown,may,unknown,0
31,1301,69,15,-1,0,16,0,1,0,housemaid,single,secondary,unknown,may,unknown,0
58,6,228,1,-1,0,16,0,0,0,retired,divorced,primary,unknown,may,unknown,0
40,75,259,1,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
40,44,144,1,-1,0,16,0,1,0,services,married,primary,unknown,may,unknown,0
36,281,515,1,-1,0,16,0,1,0,services,single,unknown,unknown,may,unknown,1
40,2,29,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
35,205,512,1,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,0
39,2133,179,1,-1,0,16,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
39,94,813,1,-1,0,16,0,1,1,technician,married,tertiary,unknown,may,unknown,1
30,901,601,1,-1,0,16,0,1,1,self-employed,single,tertiary,unknown,may,unknown,0
57,3431,73,1,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
60,8837,144,4,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
55,726,271,1,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
40,26,230,3,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
27,66,456,1,-1,0,16,0,1,0,student,single,tertiary,unknown,may,unknown,0
40,2523,75,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
28,82,225,1,-1,0,16,0,1,1,management,married,tertiary,unknown,may,unknown,0
32,0,387,1,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
53,5558,286,3,-1,0,16,0,1,0,management,single,secondary,unknown,may,unknown,0
29,-507,286,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
29,47,111,11,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,0
45,-257,448,2,-1,0,16,0,0,0,self-employed,married,unknown,unknown,may,unknown,0
32,1423,223,3,-1,0,16,0,1,0,management,married,secondary,unknown,may,unknown,0
47,51,312,1,-1,0,16,0,1,1,services,married,secondary,unknown,may,unknown,0
40,1688,93,1,-1,0,16,0,0,0,services,married,secondary,unknown,may,unknown,0
33,0,212,1,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
55,1000,178,1,-1,0,16,0,1,0,housemaid,married,primary,unknown,may,unknown,0
31,0,111,1,-1,0,16,0,1,1,blue-collar,single,secondary,unknown,may,unknown,0
33,273,803,1,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,1
42,153,844,1,-1,0,16,0,1,0,admin.,divorced,secondary,unknown,may,unknown,1
31,146,297,1,-1,0,16,0,1,0,admin.,divorced,tertiary,unknown,may,unknown,0
41,732,25,1,-1,0,16,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
43,2539,529,4,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
36,208,99,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
48,542,137,1,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
31,144,676,1,-1,0,16,0,1,0,self-employed,single,tertiary,unknown,may,unknown,1
45,999,656,2,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
43,19,249,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
42,63,88,6,-1,0,16,0,0,0,admin.,divorced,secondary,unknown,may,unknown,0
40,446,1252,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,1
29,832,228,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
26,246,1143,3,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,1
53,76,283,1,-1,0,16,0,1,1,unemployed,married,secondary,unknown,may,unknown,0
31,268,118,2,-1,0,16,0,0,0,technician,divorced,secondary,unknown,may,unknown,0
25,16,129,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
26,-235,103,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
36,0,213,1,-1,0,16,0,1,1,admin.,single,secondary,unknown,may,unknown,0
43,207,132,1,-1,0,16,0,1,0,services,divorced,secondary,unknown,may,unknown,0
45,109,122,1,-1,0,16,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
56,975,130,4,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
51,143,627,1,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
47,1756,207,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
44,-972,114,2,-1,0,16,1,1,1,housemaid,married,primary,unknown,may,unknown,0
31,5,216,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
46,36,250,1,-1,0,16,0,1,0,management,married,secondary,unknown,may,unknown,0
32,0,91,1,-1,0,16,0,0,0,management,single,tertiary,unknown,may,unknown,0
31,468,159,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
45,804,528,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,1
31,199,86,1,-1,0,16,0,1,0,unemployed,single,secondary,unknown,may,unknown,0
40,257,731,4,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
43,91,37,1,-1,0,16,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
26,102,46,1,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
29,1,49,1,-1,0,16,0,1,1,management,married,tertiary,unknown,may,unknown,0
30,484,356,2,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
39,0,107,2,-1,0,16,0,1,1,management,married,tertiary,unknown,may,unknown,0
51,196,248,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
58,879,242,7,-1,0,16,0,1,0,admin.,married,primary,unknown,may,unknown,0
44,3689,134,3,-1,0,16,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
49,1269,355,2,-1,0,16,0,1,0,technician,married,secondary,unknown,may,unknown,0
30,67,149,1,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
38,961,346,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
40,181,370,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
34,355,261,1,-1,0,16,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
41,0,330,4,-1,0,16,0,0,1,management,married,tertiary,unknown,may,unknown,0
37,499,537,1,-1,0,16,0,1,0,management,single,tertiary,unknown,may,unknown,0
32,-115,134,1,-1,0,16,0,1,0,services,divorced,secondary,unknown,may,unknown,0
31,92,688,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,1
38,1146,84,1,-1,0,16,0,1,0,blue-collar,single,unknown,unknown,may,unknown,0
34,1029,125,1,-1,0,16,0,1,1,self-employed,married,tertiary,unknown,may,unknown,0
42,534,139,2,-1,0,16,0,1,0,admin.,married,secondary,unknown,may,unknown,0
27,15,167,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
35,1053,25,1,-1,0,16,0,1,0,services,married,secondary,unknown,may,unknown,0
43,6,244,1,-1,0,16,0,0,0,admin.,single,secondary,unknown,may,unknown,0
29,-142,140,1,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
33,2,165,1,-1,0,16,0,1,0,services,divorced,secondary,unknown,may,unknown,0
57,70,122,1,-1,0,16,0,1,0,retired,divorced,secondary,unknown,may,unknown,0
50,556,130,2,-1,0,16,0,1,0,entrepreneur,married,secondary,unknown,may,unknown,0
28,45,345,1,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
45,9,277,6,-1,0,16,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
33,-131,145,1,-1,0,16,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
24,142,300,1,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
34,0,214,1,-1,0,16,0,1,1,technician,single,secondary,unknown,may,unknown,0
23,2,140,1,-1,0,16,0,1,0,admin.,married,tertiary,unknown,may,unknown,0
59,646,140,1,-1,0,16,0,1,0,retired,married,primary,unknown,may,unknown,0
40,739,132,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
44,1511,96,2,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
33,58,144,2,-1,0,16,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
29,163,803,1,-1,0,16,0,1,1,admin.,single,secondary,unknown,may,unknown,1
39,385,225,4,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,1343,73,1,-1,0,16,0,1,1,management,divorced,tertiary,unknown,may,unknown,0
34,169,260,1,-1,0,16,0,1,0,services,divorced,secondary,unknown,may,unknown,0
35,-613,754,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
47,1496,211,2,-1,0,16,0,1,0,services,married,primary,unknown,may,unknown,0
40,580,192,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
30,-306,203,1,-1,0,16,0,1,1,technician,married,secondary,unknown,may,unknown,0
27,-41,24,1,-1,0,16,0,1,0,management,married,secondary,unknown,may,unknown,0
40,783,171,2,-1,0,16,0,1,1,admin.,divorced,secondary,unknown,may,unknown,0
26,241,136,1,-1,0,16,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
46,245,42,10,-1,0,16,0,1,0,management,married,tertiary,unknown,may,unknown,0
43,-26,343,1,-1,0,16,0,1,0,management,married,secondary,unknown,may,unknown,0
36,705,111,1,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,0
32,23,77,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
47,380,268,6,-1,0,16,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
29,4574,217,2,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
36,183,360,1,-1,0,16,0,1,0,technician,married,tertiary,unknown,may,unknown,0
33,272,122,3,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
57,4168,47,1,-1,0,16,0,1,1,admin.,married,secondary,unknown,may,unknown,0
30,677,241,1,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
59,174,204,1,-1,0,16,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
32,1877,601,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
56,3690,178,2,-1,0,16,0,1,1,retired,married,secondary,unknown,may,unknown,0
25,109,306,1,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
30,194,410,1,-1,0,16,0,1,0,blue-collar,single,unknown,unknown,may,unknown,0
32,8,265,1,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
30,40,108,2,-1,0,16,0,1,1,admin.,married,secondary,unknown,may,unknown,0
45,-1400,172,4,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
47,-656,184,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
25,1400,424,1,-1,0,16,0,1,1,technician,single,secondary,unknown,may,unknown,0
28,507,359,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
30,75,123,1,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
28,364,169,1,-1,0,16,0,1,0,admin.,married,tertiary,unknown,may,unknown,0
27,1742,787,1,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,1
32,1197,241,1,-1,0,16,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
32,12269,141,1,-1,0,16,0,0,0,self-employed,single,tertiary,unknown,may,unknown,0
40,1126,22,4,-1,0,16,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
29,105,326,1,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
38,-650,317,1,-1,0,16,0,0,0,admin.,married,secondary,unknown,may,unknown,0
37,117,196,3,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
22,118,270,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
23,178,107,1,-1,0,16,0,1,0,admin.,single,secondary,unknown,may,unknown,0
30,299,679,17,-1,0,16,0,1,0,self-employed,single,secondary,unknown,may,unknown,0
27,0,576,1,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
31,5,102,1,-1,0,16,0,0,0,admin.,married,secondary,unknown,may,unknown,0
26,65,161,3,-1,0,16,0,0,0,blue-collar,single,secondary,unknown,may,unknown,0
36,246,206,2,-1,0,16,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
29,1166,33,1,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
37,49,619,2,-1,0,16,0,1,0,services,divorced,secondary,unknown,may,unknown,1
39,95,230,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
38,113,27,2,-1,0,16,0,1,0,unemployed,married,primary,unknown,may,unknown,0
27,554,131,1,-1,0,16,0,1,0,entrepreneur,married,secondary,unknown,may,unknown,0
58,269,38,2,-1,0,16,0,1,0,retired,married,primary,unknown,may,unknown,0
36,63,322,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
24,-248,187,1,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
25,32,124,1,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
43,452,107,2,-1,0,16,0,1,0,management,married,secondary,unknown,may,unknown,0
38,467,379,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
40,1758,1230,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,1
33,-416,767,2,-1,0,16,0,1,0,blue-collar,single,secondary,unknown,may,unknown,1
35,523,95,1,-1,0,16,0,1,1,technician,married,secondary,unknown,may,unknown,0
46,2499,42,3,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
30,236,197,1,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,0
24,3926,320,2,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
24,409,912,1,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,1
45,876,178,1,-1,0,16,0,0,0,management,married,tertiary,unknown,may,unknown,0
45,1163,230,1,-1,0,16,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
53,708,631,3,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
34,586,489,2,-1,0,16,0,1,0,technician,single,tertiary,unknown,may,unknown,0
24,656,894,1,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,1
57,260,38,3,-1,0,16,0,1,0,housemaid,married,primary,unknown,may,unknown,0
55,571,323,4,-1,0,16,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
52,36,335,1,-1,0,16,0,1,0,technician,single,secondary,unknown,may,unknown,0
54,0,161,1,-1,0,16,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
29,-63,410,3,-1,0,16,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
23,91,374,2,-1,0,16,0,1,0,services,single,secondary,unknown,may,unknown,0
24,0,280,1,-1,0,16,0,0,0,services,single,secondary,unknown,may,unknown,0
59,169,181,3,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,2188,193,8,-1,0,16,0,0,0,blue-collar,single,unknown,unknown,may,unknown,0
40,2073,166,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
54,29887,865,1,-1,0,16,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
35,53,258,2,-1,0,16,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
